Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT
CANC011,Diploma in Mechanical Technician – Machinist,"26,359.05",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechanical Engineering,12 Months,Ontario,English,,https://www.canadorecollege.ca/programs/mechanical-technician-machinist,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Mechanical Technician – Welder-Fitter,"26,359.05",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechanical Engineering,12 Months,Ontario,English,,https://www.canadorecollege.ca/programs/mechanical-technician-welder-fitter,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Mechanical Engineering - Technician,"13,179.52",100,"May, Sep",UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. ,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechanical Engineering,24 Months,Ontario,English,,https://www.canadorecollege.ca/programs/mechanical-engineering-technician,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Advanced Diploma in Mechanical Engineering - Technology,"13,179.52",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. ,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechanical Engineering,36 Months,Ontario,English,,https://www.canadorecollege.ca/programs/mechanical-engineering-technology,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Motive Power Technician,"26,359.05",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechanical Engineering,8 Months,Ontario,English,,https://www.canadorecollege.ca/programs/motive-power-technician,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Mechanical Engineering - Technician,"13,179.52",100,"May, Sep",UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. ,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechanical and Mechatronics Engineering,24 Months,Ontario,English,,https://www.canadorecollege.ca/programs/mechanical-engineering-technician,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Advanced Diploma in Mechanical Engineering - Technology,"13,179.52",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. ,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechanical and Mechatronics Engineering,36 Months,Ontario,English,,https://www.canadorecollege.ca/programs/mechanical-engineering-technology,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Motive Power Technician,"26,359.05",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechanical and Mechatronics Engineering,8 Months,Ontario,English,,https://www.canadorecollege.ca/programs/motive-power-technician,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Mechanical Technician – Machinist,"26,359.05",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Machine Learning,12 Months,Ontario,English,,https://www.canadorecollege.ca/programs/mechanical-technician-machinist,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Advanced Diploma in Environmental Technology,"13,179.52",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Environmental Engineering,36 Months,Ontario,English,,https://www.canadorecollege.ca/programs/environmental-technology,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Environmental Technician - Protection and Compliance,"13,179.52",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Environmental Engineering,24 Months,Ontario,English,,https://www.canadorecollege.ca/programs/environmental-technician-protection-and-compliance,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Motive Power Technician,"26,359.05",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Mechatronics,8 Months,Ontario,English,,https://www.canadorecollege.ca/programs/motive-power-technician,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Certificate in Aviation Fundamentals,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Textile Engineering,12 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aviation-fundamentals,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Aviation Technician – Aircraft Maintenance,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math and Physics required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Textile Engineering,24 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aviation-technician-aircraft-maintenance,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Aviation Technician – Avionics Maintenance,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math and Physics required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Textile Engineering,24 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aviation-technician-avionics-maintenance,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Advanced Diploma in Aviation Technology – Aircraft Maintenance and Avionics`,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math and Physics required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Textile Engineering,36 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aviation-technology-aircraft-maintenance-and-avionics,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Advanced Diploma in Aviation Technology – Aircraft Maintenance and Structures,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math and Physics required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Textile Engineering,36 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aviation-technology-aircraft-maintenance-and-structures,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Certificate in Aircraft Structural Repair Technician,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Textile Engineering,12 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aircraft-structural-repair-technician,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Certificate in Aviation Fundamentals,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Plastics Engineering,12 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aviation-fundamentals,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Aviation Technician – Aircraft Maintenance,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math and Physics required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Plastics Engineering,24 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aviation-technician-aircraft-maintenance,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
CANC011,Diploma in Aviation Technician – Avionics Maintenance,"15,680.10",100,Sep,UG Diploma/Certificate/Associate Degree,Grade 12 with 55% and above. Math and Physics required.,,20,20,20,20,6,6,6,6,,,79,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Plastics Engineering,24 Months,Ontario,English,,https://www.canadorecollege.ca/programs/aviation-technician-avionics-maintenance,North Bay,ASAP,,,0 - 0,"Canadore College will not accept any students if they have address of Punjab/Haryana states in their Passport. Also, for International students from Bangladesh, Nepal, and Sri Lanka- IELTS Score of overall 6.0 with one band 5.5 is accepted.",,,115,,
